file,type,severity,time_us,module,message,cluster
interrupts_test_sim.log,UVM,UVM_INFO,9633.47429,sim:measure,'IRQ_MASK' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9637.20929,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9637.20929,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9642.04929,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9642.04929,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9642.15429,sim:measure,'SUP_IRQ_MASK' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9645.88929,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9645.88929,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9645.99429,sim:measure,'IRQ_STAT' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9649.72929,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9649.72929,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9649.83429,sim:measure,'SUP_IRQ_STAT' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9653.56929,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9653.56929,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9658.40929,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9658.40929,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9658.51429,sim:measure,'IRQ_STAT' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9662.24929,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9662.24929,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9662.35429,sim:measure,'SPI_IRQ_STAT' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9666.08929,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9666.08929,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9666.19429,sim:measure,'BUF_IRQ_STAT' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9669.92929,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9669.92929,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9670.03429,sim:measure,'SUP_IRQ_STAT' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9673.76929,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9673.76929,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9673.87429,sim:measure,'ECC_CORR_IRQ_STAT' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9677.60929,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9677.60929,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9677.71429,sim:measure,'ECC_IRQ_STAT' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9681.44929,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9681.44929,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9681.55429,sim:measure,'DSI_IRQ_STAT' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9685.28929,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9685.28929,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9685.39429,sim:measure,'DSI_IRQ_STAT' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_INFO,9685.39429,buf_dsi_cmd_fe_irq_seq,buf_dsi_cmd_fe_irq_seq sequence starting,-1
interrupts_test_sim.log,UVM,UVM_INFO,9685.39529,sim:description:1,*interrupt and mask test for _buf_dsi_cmd_fe_irq_seq at channel 0,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9689.13029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9689.13029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9693.97029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9693.97029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9698.81029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9698.81029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9703.65029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9703.65029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9708.49029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9708.49029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9713.33029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9713.33029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9718.17029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9718.17029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9723.01029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9723.01029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9727.85029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9727.85029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9732.69029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9732.69029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9732.79529,sim:measure,'IRQ_MASK' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9736.53029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9736.53029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9741.37029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9741.37029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9741.47529,sim:measure,'BUF_IRQ_MASK' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_INFO,9741.47529,sim:description:2,**check _buf_dsi_cmd_fe_irq_seq interrupt at channel 0,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9745.21029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9745.21029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9749.05029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9749.05029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9749.15529,sim:measure,'BUF_FILL_WARN' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9752.89029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9752.89029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9756.73029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9756.73029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9756.83529,sim:measure,'BUF_FILL_WARN' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9760.57029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9760.57029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9764.41029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9764.41029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_INFO,9764.51529,sim:measure,'BUF_FILL_WARN' status = PASS,-1
interrupts_test_sim.log,UVM,UVM_ERROR,9768.25029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9768.25029,m_master_transmission_checker_1,"Injected Error: no CR1 flag in status word found, but there seems to be data contained in CRM buffer of channel 1",-1
interrupts_test_sim.log,UVM,UVM_ERROR,9772.09029,m_master_transmission_checker_0,"Injected Error: no CR0 flag in status word found, but there seems to be data contained in CRM buffer of channel 0",-1
